id,code,display
3375,"37288-8","Spine Lumbosacral Junction CT WO contrast"
3376,"30597-9","Spine Thoracic CT WO contrast"
3377,"36532-0","Spine Thoracic MRI WO contrast"
3378,"37512-1","Thoracic Spine vessels MRI angiogram WO contrast"
3379,"30621-7","Spleen CT WO contrast"
3380,"36533-8","Spleen MRI WO contrast"
3381,"37282-1","Sternoclavicular Joint CT WO contrast"
3382,"36534-6","Sternum CT WO contrast"
3383,"44230-1","Superior mesenteric vessels MRI angiogram WO contrast"
3384,"36866-2","Temporal bone CT WO contrast"
3385,"36867-0","Temporal bone - left CT WO contrast"
3386,"36868-8","Temporal bone - right CT WO contrast"
3387,"37283-9","Temporomandibular joint CT WO contrast"
3388,"37284-7","Temporomandibular joint MRI WO contrast"
3389,"37285-4","Temporomandibular joint - bilateral MRI WO contrast"
3390,"37286-2","Temporomandibular joint - left MRI WO contrast"
3391,"37287-0","Temporomandibular joint - right MRI WO contrast"
3392,"36461-2","Thigh MRI WO contrast"
3393,"43514-9","Thigh vessels - left MRI angiogram WO contrast"
3394,"43515-6","Thigh vessels - right MRI angiogram WO contrast"
3395,"36463-8","Thigh - left MRI WO contrast"
3396,"36465-3","Thigh - right MRI WO contrast"
3397,"30654-8","Thoracic outlet MRI WO contrast"
3398,"38833-0","Thoracic outlet - left MRI WO contrast"
3399,"36516-3","Thoracic outlet - right MRI WO contrast"
3400,"36955-3","Thyroid CT WO contrast"
3401,"36536-1","Thyroid MRI WO contrast"
3402,"72242-1","Toes - left MRI WO contrast"
3403,"72239-7","Toes - right MRI WO contrast"
3404,"36491-9","Upper arm CT WO contrast"
3405,"30689-4","Upper arm MRI WO contrast"
3406,"69183-2","Upper arm - bilateral MRI WO contrast"
3407,"36492-7","Upper arm - left CT WO contrast"
3408,"36493-5","Upper arm - left MRI WO contrast"
3409,"36494-3","Upper arm - right CT WO contrast"
3410,"36495-0","Upper arm - right MRI WO contrast"
3411,"30627-4","Upper extremity CT WO contrast"
3412,"39033-6","Upper extremity MRI WO contrast"
3413,"36548-6","Upper extremity vessels MRI angiogram WO contrast"
3414,"36456-2","Upper extremity - bilateral CT WO contrast"
3415,"69188-1","Upper extremity - bilateral MRI WO contrast"
3416,"36500-7","Upper extremity .joint MRI WO contrast"
3417,"36869-6","Upper extremity joint - left MRI WO contrast"
3418,"36870-4","Upper extremity joint - right MRI WO contrast"
3419,"36457-0","Upper extremity - left CT WO contrast"
3420,"38832-2","Upper extremity - left MRI WO contrast"
3421,"36458-8","Upper extremity - right CT WO contrast"
3422,"36459-6","Upper extremity - right MRI WO contrast"
3423,"36542-9","Uterus MRI WO contrast"
3424,"36545-2","Inferior vena cava MRI WO contrast"
3425,"36546-0","Superior vena cava MRI WO contrast"
3426,"37459-5","Wrist CT WO contrast"
3427,"37460-3","Wrist MRI WO contrast"
3428,"43516-4","Wrist vessels - left MRI angiogram WO contrast"
3429,"43517-2","Wrist vessels - right MRI angiogram WO contrast"
3430,"37461-1","Wrist - bilateral CT WO contrast"
3431,"37462-9","Wrist - bilateral MRI WO contrast"
3432,"37463-7","Wrist - left CT WO contrast"
3433,"37464-5","Wrist - left MRI WO contrast"
3434,"37465-2","Wrist - right CT WO contrast"
3435,"37466-0","Wrist - right MRI WO contrast"
3436,"43525-5","Unspecified body region CT WO contrast"
3437,"69223-6","Unspecified body region MRI WO contrast"
3438,"36871-2","Joint MRI WO contrast"
3439,"24787-4","Kidney - bilateral X-ray tomograph WO contrast and 10M post contrast IV"
3440,"30712-4","Hip US WO developmental joint assessment"
3441,"25051-4","Unspecified body region CT Multisectional sagittal"
3442,"29750-7","Neonatal intensive care records"
3443,"25060-5","Unspecified body region US No charge"
3444,"52072-6","Non-emergency transportation"
3445,"53246-5","Non-medical services"
3446,"46210-1","Case manager Note"
3447,"34819-3","Pathology Evaluation and management note"
3448,"46215-0","Wound care management Note"
3449,"28568-4","Physician Emergency department Note"
3450,"11536-0","Nurse Notes"
3451,"52066-8","Notice of Discharge Medicare Appeal Rights (NODMAR) form"
3452,"53244-0","Notice of privacy practices receipt"
3453,"11543-6","Nursery records"
3454,"46208-5","Nursing notes"
3455,"52051-0","Orthotics/Prosthetics"
3456,"52052-8","Osteogenesis stimulators"
3457,"52053-6","Oxygen"
3458,"52054-4","Parenteral"
3459,"52067-6","Past filing limit justification"
3460,"24620-7","Catheter Fluoroscopy Patency check W contrast via catheter"
3461,"33721-2","Bone marrow Pathology biopsy report"
3462,"34122-2","Pathology procedure note"
3463,"55188-7","Patient data Document"
3464,"55750-4","Patient safety report Event Document"
3465,"52034-6","Payer letter"
3466,"24882-3","Popliteal artery Fluoroscopic angiogram Percutaneous transluminal angioplasty of vessel W contrast IA"
3467,"69252-5","Pulmonary artery Fluoroscopic angiogram Percutaneous transluminal angioplasty of vessel W contrast IA"
3468,"69248-3","Renal artery Fluoroscopic angiogram Percutaneous transluminal angioplasty of vessel W contrast IA"
3469,"42018-2","Vein Fluoroscopic angiogram Percutaneous transluminal angioplasty of vessel W contrast IA"
3470,"69301-0","Upper extremity vein Fluoroscopic angiogram Percutaneous transluminal angioplasty of vessel W contrast IV"
3471,"28629-4","Perimetry study"
3472,"74030-8","Periodontal service attachment"
3473,"29752-3","Perioperative records"
3474,"24875-7","Peripheral vessel US.doppler Peripheral plane"
3475,"51965-2","Pharmacogenetic analysis report in Blood or Tissue Document by Molecular genetics method"
3476,"51850-6","Physical findings of Head and Ears and Eyes and Nose and Throat"
3477,"24998-7","Placement check of gastrostomy tube W contrast via GI tube"
3478,"52055-1","Power operated vehicles"
3479,"52063-5","Prescription for durable medical equipment (DME)"
3480,"18836-7","Cardiac stress study Procedure"
3481,"28570-0","Provider-unspecified Procedure note"
3482,"28577-5","Dentist procedure note"
3483,"11505-5","Physician procedure note"
3484,"28625-2","Podiatry procedure note"
3485,"52068-4","Property and casualty state mandated forms"
3486,"46209-3","Provider orders"
3487,"55751-2","Public health case report Document"
3488,"52075-9","Purchase invoice"
3489,"55184-6","Quality Reporting Document Architecture calculated summary report population Document"
3490,"55182-0","Quality Reporting Document Architecture incidence report Document"
3491,"55183-8","Quality Reporting Document Architecture patient list report population Document"
3492,"62385-0","Recommendation [interpretation] Document"
3493,"11514-7","Chiropractic Records total Encounter"
3494,"11521-2","Occupational therapy Records total Encounter"
3495,"11515-4","Physical therapy Records total Encounter"
3496,"11516-2","Physician Records total Encounter"
3497,"11517-0","Podiatry Records total Encounter"
3498,"11518-8","Psychology Records total Encounter"
3499,"11519-6","Social service Records total Encounter"
3500,"11520-4","Speech therapy Records total Encounter"
3501,"44226-9","Colon Fluoroscopy Reduction W views W barium contrast PR"
3502,"30636-5","Colon Fluoroscopy Reduction W views W contrast PR"
3503,"18823-5","Alcohol and/or substance abuse service attachment"
3504,"18824-3","Cardiac service attachment"
3505,"18825-0","Medical social services attachment"
3506,"18826-8","Occupational therapy service attachment"
3507,"19002-5","Physical therapy service attachment"
3508,"18594-2","Psychiatric service attachment"
3509,"52184-9","Pulmonary therapy service attachment"
3510,"19003-3","Respiratory therapy service attachment"
3511,"19004-1","Skilled nursing service attachment"
3512,"29206-0","Speech therapy service attachment"
3513,"25073-8","Vessel Fluoroscopic angiogram Removal of foreign body from vascular space"
3514,"52056-9","Repair of durable medical equipment"
3515,"25015-9","Upper GI tract Replacement of percutaneous gastrojejunostomy"
3516,"60569-1","Report addendum.synoptic Document"
3517,"55187-9","Reporting parameters Document"
3518,"52057-7","Seat lift mechanism"
3519,"52058-5","Seating systems"
3520,"52039-5","Skilled Nursing Facility (SNF) record"
3521,"52059-3","Speech generating device"
3522,"52060-1","Standers/standing frames"
3523,"52029-6","Sterilization consent"
3524,"55228-1","Cytogenetics study"
3525,"18752-6","Exercise stress test study"
3526,"29755-6","Nerve conduction study"
3527,"11526-1","Pathology study"
3528,"28633-6","Polysomnography (sleep) study"
3529,"11527-9","Psychiatry study"
3530,"58477-1","Pulmonary function report"
3531,"11529-5","Surgical pathology study"
3532,"55230-7","Immunophenotyping study"
3533,"11523-8","EEG study"
3534,"11541-0","MRI Brain study"
3535,"29757-2","Colposcopy study"
3536,"33717-0","Cytology Cervical or vaginal smear or scraping study"
3537,"18745-0","Cardiac catheterization study"
3538,"11524-6","EKG study"
3539,"18750-0","Electrophysiology study"
3540,"18754-2","Holter monitor study"
3541,"18746-8","Colonoscopy study"
3542,"18753-4","Flexible sigmoidoscopy study"
3543,"29756-4","Peritoneoscopy study"
3544,"18744-3","Bronchoscopy study"
3545,"18759-1","Spirometry study"
3546,"38269-7","Study report Skeletal system DXA"
3547,"18756-7","MRI Spine study"
3548,"17787-3","Thyroid Scan Study report"
3549,"55229-9","Immune stain study"
3550,"18751-8","Endoscopy study"
3551,"18742-7","Arthroscopy study"
3552,"33716-2","Non-gynecological cytology method study"
3553,"18748-4","Diagnostic imaging study"
3554,"18749-2","Electromyogram study"
3555,"33719-6","Flow cytometry study"
3556,"29754-9","Nystagmogram study"
3557,"52038-7","Subscriber Information including retroactive and presumptive eligibility"
3558,"52061-9","Support surfaces"
3559,"28583-3","Dentist Operation note"
3560,"28573-4","Physician"
3561,"60568-3","Synoptic report"
3562,"52069-2","Tax ID number - IRS form W9"
3563,"11534-5","Temperature charts"
3564,"46213-5","Tilt table study"
3565,"28630-2","Tonometry study"
3566,"52062-7","Transcutaneous electrical neural stimulation (TENS)"
3567,"28651-8","Nurse Transfer note"
3568,"28616-1","Physician Transfer note"
3569,"69409-1","U.S. standard certificate of death - 2003 revision"
3570,"24783-3","Kidney - bilateral Fluoroscopy Urodynamics"
3571,"25065-4","Unspecified body region Fluoroscopy 15 minutes"
3572,"25068-8","Unspecified body region Fluoroscopy 1 hour"
3573,"43471-2","Unspecified body region Fluoroscopy 2 hour"
3574,"25066-2","Unspecified body region Fluoroscopy 30 minutes"
3575,"25067-0","Unspecified body region Fluoroscopy 45 minutes"
3576,"43472-0","Unspecified body region Fluoroscopy 90 minutes"
3577,"42702-1","Unspecified body region Fluoroscopy Greater than 1 hour"
3578,"42703-9","Unspecified body region Fluoroscopy Less than 1 hour"
3579,"36550-2","Abdomen X-ray Single view"
3580,"36551-0","Ankle X-ray Single view"
3581,"69307-7","Ankle - left X-ray Single view"
3582,"69314-3","Ankle - right X-ray Single view"
3583,"46335-6","Breast - bilateral Mammogram Single view"
3584,"46336-4","Breast - left Mammogram Single view"
3585,"46337-2","Breast - right Mammogram Single view"
3586,"46338-0","Breast - unilateral Mammogram Single view"
3587,"36564-3","Calcaneus X-ray Single view"
3588,"69311-9","Calcaneus - left X-ray Single view"
3589,"69319-2","Calcaneus - right X-ray Single view"
3590,"36554-4","Chest X-ray Single view"
3591,"42699-9","Chest and Abdomen X-ray Single view"
3592,"36555-1","Clavicle X-ray Single view"
3593,"36556-9","Elbow X-ray Single view"
3594,"69308-5","Elbow - left X-ray Single view"
3595,"69315-0","Elbow - right X-ray Single view"
3596,"42153-7","Extremity X-ray Single view"
3597,"36559-3","Femur X-ray Single view"
3598,"36560-1","Femur - left X-ray Single view"
3599,"37689-7","Femur - right X-ray Single view"
3600,"36561-9","Foot X-ray Single view"
3601,"69309-3","Foot - left X-ray Single view"
3602,"69316-8","Foot - right X-ray Single view"
3603,"36563-5","Hand X-ray Single view"
3604,"69310-1","Hand - left X-ray Single view"
3605,"69318-4","Hand - right X-ray Single view"
3606,"24761-9","Hip X-ray Single view"
3607,"26400-2","Hip - bilateral X-ray Single view"
3608,"26401-0","Hip - left X-ray Single view"
3609,"26402-8","Hip - right X-ray Single view"
3610,"36565-0","Humerus X-ray Single view"
3611,"69312-7","Humerus - left X-ray Single view"
3612,"69320-0","Humerus - right X-ray Single view"
3613,"36566-8","Knee - bilateral X-ray Single view"
3614,"36567-6","Knee - left X-ray Single view"
3615,"37741-6","Knee - right X-ray Single view"
3616,"36557-7","Lower extremity - bilateral X-ray Single view"
3617,"36558-5","Lower extremity - left X-ray Single view"
3618,"37764-8","Lower extremity - right X-ray Single view"
3619,"37614-5","Patella X-ray Single view"
3620,"69152-7","Patella - left X-ray Single view"
3621,"69260-8","Patella - right X-ray Single view"
3622,"37616-0","Pelvis X-ray Single view"
3623,"69317-6","Radius - right and Ulna - right X-ray Single view"
3624,"42313-7","Ribs - left X-ray Single view"
3625,"42314-5","Ribs - right X-ray Single view"
3626,"37654-1","Scapula X-ray Single view"
3627,"30748-8","Shoulder X-ray Single view"
3628,"36568-4","Shoulder - bilateral X-ray Single view"
3629,"36569-2","Shoulder - left X-ray Single view"
3630,"37792-9","Shoulder - right X-ray Single view"
3631,"37851-3","Sinuses X-ray Single view"
3632,"24917-7","Skull X-ray Single view"
3633,"48695-1","Skull.base X-ray Single view"
3634,"37875-2","Spine X-ray Single view"
3635,"24940-9","Spine Cervical X-ray Single view"
3636,"30773-6","Spine Lumbar X-ray Single view"
3637,"37904-0","Spine Thoracic X-ray Single view"
3638,"38121-0","Spine Thoracic and Lumbar X-ray Single view"
3639,"69313-5","Tibia - left and Fibula - left X-ray Single view"
3640,"69321-8","Tibia - right and Fibula - right X-ray Single view"
3641,"37894-3","Tibia and Fibula X-ray Single view"
3642,"37924-8","Wrist X-ray Single view"
3643,"42419-2","Wrist - bilateral X-ray Single view"
3644,"36570-0","Wrist - left X-ray Single view"
3645,"37825-7","Wrist - right X-ray Single view"
3646,"30642-3","Unspecified body region Fluoroscopy Single view"
3647,"30787-6","Joint X-ray Single view"
3648,"44176-6","Hip X-ray Single view portable"
3649,"41775-8","Pelvis X-ray Single view portable"
3650,"30749-6","Shoulder X-ray Single view portable"
3651,"30722-3","Skull X-ray Single view portable"
3652,"30724-9","Spine Cervical X-ray Single view portable"
3653,"30774-4","Spine Lumbar X-ray Single view portable"
3654,"70932-9","Spine Thoracic X-ray Single view portable"
3655,"25063-9","Vessel Fluoroscopic angiogram Single view W contrast IA"
3656,"69268-1","Breast duct Mammogram Single view W contrast intra duct"
3657,"49510-1","Breast duct - left Mammogram Single view W contrast intra duct"
3658,"49509-3","Breast duct - right Mammogram Single view W contrast intra duct"
3659,"24715-5","Gastrointestine upper Fluoroscopy Single view W contrast PO"
3660,"37513-9","Tibia - bilateral X-ray 10 degree caudal angle"
3661,"37514-7","Tibia - left X-ray 10 degree caudal angle"
3662,"38806-6","Tibia - right X-ray 10 degree caudal angle"
3663,"37467-8","Acromioclavicular Joint X-ray 10 degree cephalic angle"
3664,"37468-6","Shoulder - bilateral X-ray 30 degree caudal angle"
3665,"42431-7","Knee - right X-ray 30 degree standing"
3666,"69079-2","Clavicle X-ray 45 degree cephalic angle"
3667,"37469-4","Clavicle - bilateral X-ray 45 degree cephalic angle"
3668,"37470-2","Clavicle - left X-ray 45 degree cephalic angle"
3669,"38803-3","Clavicle - right X-ray 45 degree cephalic angle"
3670,"24799-9","Abdomen X-ray AP single view"
3671,"36583-3","Acromioclavicular joint - left X-ray AP single view"
3672,"37662-4","Acromioclavicular joint - right X-ray AP single view"
3673,"36571-8","Ankle X-ray AP single view"
3674,"36572-6","Chest X-ray AP single view"
3675,"36573-4","Clavicle X-ray AP single view"
3676,"36575-9","Femur X-ray AP single view"
3677,"36576-7","Finger fifth X-ray AP single view"
3678,"36577-5","Finger fourth X-ray AP single view"
3679,"36578-3","Finger third X-ray AP single view"
3680,"36579-1","Foot X-ray AP single view"
3681,"36580-9","Foot - bilateral X-ray AP single view"
3682,"36581-7","Hip X-ray AP single view"
3683,"36582-5","Hip - left X-ray AP single view"
3684,"37726-7","Hip - right X-ray AP single view"
3685,"36584-1","Knee X-ray AP single view"
3686,"36585-8","Knee - bilateral X-ray AP single view"
3687,"48462-6","Knee - left X-ray AP single view"
3688,"48463-4","Knee - right X-ray AP single view"
3689,"36574-2","Lower extremity X-ray AP single view"
3690,"42439-0","Neck X-ray AP single view"
3691,"37622-8","Pelvis X-ray AP single view"
3692,"39050-0","Ribs X-ray AP single view"
3693,"36958-7","Ribs - bilateral X-ray AP single view"
3694,"36959-5","Ribs - left X-ray AP single view"
3695,"37783-8","Ribs - right X-ray AP single view"
3696,"39048-4","Scapula X-ray AP single view"
3697,"37842-2","Shoulder X-ray AP single view"
3698,"36586-6","Shoulder - bilateral X-ray AP single view"
3699,"36587-4","Shoulder - left X-ray AP single view"
3700,"37798-6","Shoulder - right X-ray AP single view"
3701,"69269-9","Skull X-ray AP single view"
3702,"37877-8","Spine X-ray AP single view"
3703,"30725-6","Spine Cervical X-ray AP single view"
3704,"24948-2","Spine Cervical Odontoid and Cervical axis X-ray AP single view"
3705,"30777-7","Spine Lumbar X-ray AP single view"
3706,"30752-0","Spine Thoracic X-ray AP single view"
3707,"39049-2","Spine Thoracic and Lumbar X-ray AP single view"
3708,"37880-2","Sternoclavicular Joint X-ray AP single view"
3709,"37890-1","Thumb X-ray AP single view"
3710,"37897-6","Tibia and Fibula X-ray AP single view"
3711,"39402-3","Shoulder X-ray AP (W internal rotation and W external rotation)"
3712,"37634-3","Pelvis X-ray AP 20 degree cephalic angle"
3713,"30734-8","Chest X-ray AP lateral-decubitus"
3714,"30735-5","Chest X-ray AP lateral-decubitus portable"
3715,"24561-3","Abdomen X-ray AP left lateral-decubitus"
3716,"24637-1","Chest X-ray AP left lateral-decubitus"
3717,"24560-5","Abdomen X-ray AP left lateral-decubitus portable"
3718,"24636-3","Chest X-ray AP left lateral-decubitus portable"
3719,"36588-2","Abdomen X-ray AP portable single view"
3720,"36589-0","Chest X-ray AP portable single view"
3721,"30727-2","Spine Cervical X-ray AP portable single view"
3722,"30729-8","Spine Cervical Odontoid and Cervical axis X-ray AP portable single view"
3723,"30755-3","Spine Thoracic X-ray AP portable single view"
3724,"24563-9","Abdomen X-ray AP right lateral-decubitus"
3725,"43466-2","Chest X-ray AP right lateral-decubitus"
3726,"24652-0","Chest X-ray AP right lateral-decubitus portable"
3727,"43778-0","Chest X-ray AP supine portable"
3728,"24564-7","Abdomen X-ray AP upright portable"
3729,"36960-3","Chest X-ray AP upright portable"
3730,"24807-0","Knee X-ray AP single view standing"
3731,"26358-2","Knee - bilateral X-ray AP single view standing"
3732,"26359-0","Knee - left X-ray AP single view standing"
3733,"26360-8","Knee - right X-ray AP single view standing"
3734,"44177-4","Lower extremity - bilateral X-ray AP single view standing"
3735,"38849-6","Lower extremity - left X-ray AP single view standing"
3736,"37733-3","Lower extremity - right X-ray AP single view standing"
3737,"42420-0","Pelvis X-ray AP single view standing"
3738,"42378-0","Spine Lumbar X-ray AP single view W left bending"
3739,"39410-6","Spine Thoracic X-ray AP single view W left bending"
3740,"42379-8","Spine Lumbar X-ray AP single view W right bending"
3741,"39411-4","Spine Thoracic X-ray AP single view W right bending"
3742,"24723-9","Hand X-ray arthritis"
3743,"26355-8","Hand - bilateral X-ray arthritis"
3744,"26356-6","Hand - left X-ray arthritis"
3745,"26357-4","Hand - right X-ray arthritis"
3746,"42395-4","Foot sesamoid bones - bilateral X-ray axial"
3747,"42396-2","Foot sesamoid bones - left X-ray axial"
3748,"36962-9","Breast Mammogram axillary"
3749,"37849-7","Shoulder X-ray axillary"
3750,"36963-7","Shoulder - bilateral X-ray axillary"
3751,"36964-5","Shoulder - left X-ray axillary"
3752,"37800-0","Shoulder - right X-ray axillary"
3753,"36965-2","Hand X-ray Ball Catcher"
3754,"37471-0","Hand - bilateral X-ray Bora"
3755,"37472-8","Hand - left X-ray Bora"
3756,"38804-1","Hand - right X-ray Bora"
3757,"36966-0","Hand - bilateral X-ray Brewerton"
3758,"36967-8","Hand - left X-ray Brewerton"
3759,"38775-3","Hand - right X-ray Brewerton"
3760,"37928-9","Wrist X-ray Brewerton"
3761,"37857-0","Sinuses X-ray Caldwell"
3762,"69132-9","Hip X-ray Danelius Miller"
3763,"69141-0","Hip - left X-ray Danelius Miller"
3764,"39514-5","Hip - right X-ray Danelius Miller"
3765,"37625-1","Pelvis X-ray Ferguson"
3766,"37650-9","Sacroiliac Joint X-ray Ferguson"
3767,"65799-9","Kidney - bilateral Fluoroscopy View for cyst examination"
3768,"65800-5","Kidney - left Fluoroscopy View for cyst examination"
3769,"65801-3","Kidney - right Fluoroscopy View for cyst examination"
3770,"37297-9","Abdomen and Fetus X-ray View for fetal age"
3771,"39149-0","Gastrointestinal system and Respiratory system X-ray for foreign body"
3772,"36973-6","Hip X-ray Friedman"
3773,"37843-0","Shoulder X-ray Garth"
3774,"36974-4","Shoulder - left X-ray Garth"
3775,"37801-8","Shoulder - right X-ray Garth"
3776,"37844-8","Shoulder X-ray Grashey"
3777,"37035-3","Shoulder - bilateral X-ray Grashey"
3778,"37473-6","Shoulder - left X-ray Grashey"
3779,"38805-8","Shoulder - right X-ray Grashey"
3780,"36975-1","Calcaneus - bilateral X-ray Harris"
3781,"36977-7","Calcaneus - left X-ray Harris"
3782,"38776-1","Calcaneus - right X-ray Harris"
3783,"36976-9","Foot X-ray Harris"
3784,"36978-5","Knee X-ray Holmblad"
3785,"37628-5","Pelvis X-ray inlet"
3786,"36979-3","Elbow X-ray Jones"
3787,"36980-1","Elbow - left X-ray Jones"
3788,"38777-9","Elbow - right X-ray Jones"
3789,"36981-9","Hip X-ray Judet"
3790,"36982-7","Hip - bilateral X-ray Judet"
3791,"36983-5","Hip - left X-ray Judet"
3792,"37732-5","Hip - right X-ray Judet"
3793,"36620-3","Chest X-ray left anterior oblique"
3794,"36591-6","Abdomen X-ray lateral"
3795,"36592-4","Ankle X-ray lateral"
3796,"39051-8","Chest X-ray lateral"
3797,"36593-2","Femur X-ray lateral"
3798,"36594-0","Finger fifth X-ray lateral"
3799,"36595-7","Finger fourth X-ray lateral"
3800,"36596-5","Finger second X-ray lateral"
3801,"36597-3","Finger third X-ray lateral"
3802,"36598-1","Foot - left X-ray lateral"
3803,"37703-6","Foot - right X-ray lateral"
3804,"36599-9","Hand X-ray lateral"
3805,"36600-5","Hand - bilateral X-ray lateral"
3806,"36601-3","Hand - left X-ray lateral"
3807,"37712-7","Hand - right X-ray lateral"
3808,"36602-1","Hip X-ray lateral"
3809,"36603-9","Hip - left X-ray lateral"
3810,"37730-9","Hip - right X-ray lateral"
3811,"36604-7","Knee X-ray lateral"
3812,"36605-4","Knee - bilateral X-ray lateral"
3813,"36606-2","Knee - left X-ray lateral"
3814,"37751-5","Knee - right X-ray lateral"
3815,"24843-5","Neck X-ray lateral"
3816,"37629-3","Pelvis X-ray lateral"
3817,"39053-4","Ribs X-ray lateral"
3818,"38857-9","Ribs - left X-ray lateral"
3819,"37784-6","Ribs - right X-ray lateral"
3820,"37858-8","Sinuses X-ray lateral"
3821,"24920-1","Skull X-ray lateral"
3822,"39052-6","Spine X-ray lateral"
3823,"24943-3","Spine Cervical X-ray lateral"
3824,"24969-8","Spine Lumbar X-ray lateral"
3825,"30756-1","Spine Thoracic X-ray lateral"
3826,"37891-9","Thumb X-ray lateral"
3827,"37893-5","Tibia and Fibula X-ray lateral"
3828,"37930-5","Wrist X-ray lateral"
3829,"36984-3","Abdomen X-ray lateral crosstable"
3830,"36985-0","Hip X-ray lateral crosstable"
3831,"36986-8","Hip - bilateral X-ray lateral crosstable"
3832,"36987-6","Hip - left X-ray lateral crosstable"
3833,"37727-5","Hip - right X-ray lateral crosstable"
3834,"36988-4","Knee X-ray lateral crosstable"
3835,"37872-9","Skull X-ray lateral crosstable"
3836,"37878-6","Spine X-ray lateral crosstable"
3837,"36989-2","Spine Cervical X-ray lateral crosstable"
3838,"36990-0","Spine Lumbar X-ray lateral crosstable"
3839,"37903-2","Spine Thoracic X-ray lateral crosstable"
3840,"36991-8","Spine Cervical X-ray lateral crosstable portable"
3841,"36992-6","Spine Lumbar X-ray lateral crosstable portable"
3842,"30786-8","Hip X-ray lateral frog"
3843,"36993-4","Hip - bilateral X-ray lateral frog"
3844,"36994-2","Hip - left X-ray lateral frog"
3845,"37729-1","Hip - right X-ray lateral frog"
3846,"37626-9","Pelvis X-ray lateral frog"
3847,"36999-1","Knee - bilateral X-ray lateral hyperextension"
3848,"37000-7","Knee - left X-ray lateral hyperextension"
3849,"37750-7","Knee - right X-ray lateral hyperextension"
3850,"37909-9","Spine Thoracic X-ray lateral hyperextension"
3851,"41774-1","Neck X-ray lateral portable"
3852,"30757-9","Spine Thoracic X-ray lateral portable"
3853,"37515-4","Spine Lumbosacral Junction X-ray lateral spot"
3854,"37516-2","Spine Lumbosacral Junction X-ray lateral spot standing"
3855,"38066-7","Hip - left X-ray lateral during surgery"
3856,"38819-9","Hip - right X-ray lateral during surgery"
3857,"37001-5","Foot X-ray lateral standing"
3858,"37002-3","Knee - left X-ray lateral standing"
3859,"37754-9","Knee - right X-ray lateral standing"
3860,"42442-4","Spine X-ray lateral standing"
3861,"37003-1","Spine Lumbar X-ray lateral standing"
3862,"37910-7","Spine Thoracic X-ray lateral standing"
3863,"36997-5","Spine Cervical X-ray lateral W extension"
3864,"36971-0","Wrist - left X-ray lateral W extension"
3865,"37833-1","Wrist - right X-ray lateral W extension"
3866,"36998-3","Spine Cervical X-ray lateral W flexion"
3867,"36972-8","Wrist - left X-ray lateral W flexion"
3868,"37834-9","Wrist - right X-ray lateral W flexion"
3869,"37004-9","Knee X-ray Laurin"
3870,"36995-9","Abdomen X-ray left lateral"
3871,"30737-1","Chest X-ray left lateral"
3872,"30738-9","Chest X-ray left lateral portable"
3873,"24639-7","Chest X-ray left lateral upright"
3874,"24638-9","Chest X-ray left lateral upright portable"
3875,"37008-0","Chest X-ray left oblique"
3876,"37009-8","Spine Lumbar X-ray left oblique"
3877,"24641-3","Chest X-ray left oblique portable"
3878,"24640-5","Chest X-ray lordotic"
3879,"38069-1","Abdomen X-ray left posterior oblique"
3880,"37005-6","Breast - left Mammogram magnification"
3881,"37773-9","Breast - right Mammogram magnification"
3882,"42441-6","Neck X-ray magnification"
3883,"24801-3","Knee X-ray Merchants"
3884,"26283-2","Knee - bilateral X-ray Merchants"
3885,"26284-0","Knee - left X-ray Merchants"
3886,"26285-7","Knee - right X-ray Merchants"
3887,"37006-4","Breast - bilateral Mammogram MLO"
3888,"37007-2","Ankle X-ray Mortise"
3889,"37475-1","Ankle - left X-ray Mortise W manual stress"
3890,"37671-5","Ankle - right X-ray Mortise W manual stress"
3891,"38067-5","Breast - bilateral Mammogram nipple profile"
3892,"36607-0","Abdomen X-ray oblique single view"
3893,"36609-6","Femur X-ray oblique single view"
3894,"36610-4","Finger fifth X-ray oblique single view"
3895,"36611-2","Finger fourth X-ray oblique single view"
3896,"36612-0","Finger second X-ray oblique single view"
3897,"36613-8","Finger third X-ray oblique single view"
3898,"36614-6","Foot X-ray oblique single view"
3899,"36615-3","Foot - left X-ray oblique single view"
3900,"37704-4","Foot - right X-ray oblique single view"
3901,"36616-1","Hand X-ray oblique single view"
3902,"36617-9","Hip X-ray oblique single view"
3903,"36618-7","Hip - bilateral X-ray oblique single view"
3904,"42689-0","Spine X-ray oblique single view"
3905,"30778-5","Spine Lumbar X-ray oblique single view"
3906,"30758-7","Spine Thoracic X-ray oblique single view"
3907,"37892-7","Thumb X-ray oblique single view"
3908,"44178-2","Spine Lumbar X-ray oblique view and (views W right bending and W left bending)"
3909,"37545-1","Hip - left X-ray oblique crosstable"
3910,"37728-3","Hip - right X-ray oblique crosstable"
3911,"30759-5","Spine Thoracic X-ray oblique portable"
3912,"37631-9","Pelvis X-ray outlet"
3913,"37845-5","Shoulder X-ray outlet"
3914,"37012-2","Shoulder - bilateral X-ray outlet"
3915,"37013-0","Shoulder - left X-ray outlet"
3916,"37802-6","Shoulder - right X-ray outlet"
3917,"36621-1","Hand X-ray PA"
3918,"36622-9","Hand - bilateral X-ray PA"
3919,"36623-7","Hand - left X-ray PA"
3920,"37714-3","Hand - right X-ray PA"
3921,"69270-7","Skull X-ray PA"
3922,"37931-3","Wrist X-ray PA"
3923,"36624-5","Wrist - bilateral X-ray PA"
