id,code,display
908,"10814-2","Microscopic observation [Identifier] in Tissue by Supravital stain"
909,"10815-9","Microscopic observation [Identifier] in Tissue by Tetrachrome stain"
910,"10816-7","Deprecated Microscopic observation [Identifier] in Tissue by Toluidine blue O stain"
911,"10817-5","Microscopic observation [Identifier] in Tissue by Trichrome stain.Gomori-Wheatley"
912,"10818-3","Microscopic observation [Identifier] in Tissue by Trichrome stain.Masson modified"
913,"10819-1","Microscopic observation [Identifier] in Tissue by Wade stain"
914,"1082-7","Js sup(a) Ag [Presence] on Red Blood Cells from Blood product unit"
915,"10820-9","Deprecated Microscopic observation [Identifier] in Tissue by Warthin-Starry stain"
916,"10821-7","Deprecated Microscopic observation [Identifier] in Tissue by Wright Giemsa stain"
917,"10822-5","Mucin.microscopic observation [Identifier] in Tissue by Mucicarmine stain.Mayer"
918,"10823-3","Mucopolysaccharides.microscopic observation [Identifier] in Tissue by Colloidal ferric oxide stain.Hale"
919,"10824-1","Myelin+Myelin breakdown products.microscopic observation [Identifier] in Tissue by Luxol fast blue/Periodic acid-Schiff stain"
920,"10825-8","Myelin+Nerve cells.microscopic observation [Identifier] in Tissue by Luxol fast blue/Cresyl violet stain"
921,"10826-6","Nissel.microscopic observation [Identifier] in Tissue by Cresyl echt violet stain"
922,"10827-4","Reticulum.microscopic observation [Identifier] in Tissue by Gomori stain"
923,"10828-2","Urate crystals.microscopic observation [type] in Tissue by De Galantha stain"
924,"10829-0","Silicon [Mass/volume] in Serum or Plasma"
925,"1083-5","Js sup(a) Ag [Presence] on Red Blood Cells from Donor"
926,"10830-8","Deprecated Surgical operation note complications"
927,"10831-6","Surgical operation note complications [Interpretation]"
928,"10832-4","Glucose [Mass/volume] in Serum or Plasma --15 minutes post 50 g lactose PO"
929,"10833-2","Insulin [Mass/volume] in Serum or Plasma --7 hours post 75 g glucose PO"
930,"10834-0","Globulin [Mass/volume] in Serum by calculation"
931,"10835-7","Lipoprotein a [Mass/volume] in Serum or Plasma"
932,"10836-5","Niacin [Mass/volume] in Blood"
933,"10837-3","Organic acids [Presence] in Serum or Plasma"
934,"10838-1","Phosphoserine [Mass/volume] in Serum or Plasma"
935,"10839-9","Troponin I.cardiac [Mass/volume] in Serum or Plasma"
936,"1084-3","Js sup(a) Ag [Presence] on Red Blood Cells"
937,"10840-7","Atropine [Mass/volume] in Urine"
938,"10841-5","Methazolamide [Mass/volume] in Serum or Plasma"
939,"10842-3","Deprecated HLA-DQ1 [Presence]"
940,"10843-1","Deprecated HLA-DQ2 [Presence]"
941,"10844-9","Deprecated HLA-DQ3 [Presence]"
942,"10845-6","Deprecated HLA-DQ4 [Presence]"
943,"10846-4","Borrelia burgdorferi DNA [Presence] in Blood by Probe with amplification"
944,"10847-2","Borrelia burgdorferi DNA [Presence] in Body fluid by Probe with amplification"
945,"10848-0","Chlamydia sp IgG Ab [Titer] in Serum by Immunofluorescence"
946,"10849-8","Chlamydia sp IgM Ab [Titer] in Serum by Immunofluorescence"
947,"1085-0","Js sup(b) Ab [Presence] in Serum or Plasma from Blood product unit"
948,"10850-6","Cyclospora cayetanensis [Presence] in Unspecified specimen"
949,"10851-4","Escherichia coli O157:H7 [Presence] in Stool by Organism specific culture"
950,"10852-2","Deprecated Fungus identified in Blood by Culture"
951,"10853-0","Isospora belli [Presence] in Unspecified specimen by Acid fast stain.Kinyoun modified"
952,"10854-8","Deprecated Midrofilaria identified in Blood by Concentration"
953,"10855-5","Ova and parasites identified in Duodenal fluid or Gastric fluid by Light microscopy"
954,"10856-3","Microscopic observation [Identifier] in Genital mucus by Gram stain"
955,"10857-1","Microsporidia identified in Unspecified specimen by Light microscopy"
956,"10858-9","Teichoate Ab [Presence] in Serum"
957,"10859-7","Trypanosoma sp [Identifier] in Blood by Acridine Orange + Giemsa Stain"
958,"1086-8","Js sup(b) Ab [Presence] in Serum or Plasma from Donor"
959,"10860-5","Varicella zoster virus [Presence] in Unspecified specimen by Organism specific culture"
960,"10861-3","Progesterone receptor [Mass/mass] in Tissue"
961,"10862-1","Basement membrane Ab [Titer] in Serum"
962,"10863-9","Endomysium IgA Ab [Titer] in Serum"
963,"10864-7","Immune complex [Units/volume] in Serum or Plasma by Raji cell assay"
964,"10865-4","Intercellular substance Ab [Presence] in Serum"
965,"10866-2","Sulfatide IgG Ab [Titer] in Serum"
966,"10867-0","Sulfatide IgM Ab [Titer] in Serum"
967,"10868-8","Bacitracin [Susceptibility] by Disk diffusion (KB)"
968,"10869-6","Xylose [Mass/volume] in Blood --3 hours post 25 g xylose PO"
969,"1087-6","Js sup(b) Ab [Presence] in Serum or Plasma"
970,"10870-4","Xylose [Mass/volume] in Blood --4 hours post 25 g xylose PO"
971,"10871-2","Xylose [Mass/volume] in Blood --5 hours post 25 g xylose PO"
972,"10872-0","Xylose [Mass/volume] in Blood --baseline"
973,"10873-8","Beta-2-Microglobulin [Mass/time] in 24 hour Urine"
974,"10874-6","Bombesin [Mass/volume] in Plasma"
975,"10875-3","Carnitine esters [Mass/volume] in Urine"
976,"10876-1","Carnitine esters [Mass/volume] in Serum or Plasma"
977,"10877-9","Carnitine free (C0) [Mass/volume] in Urine"
978,"10878-7","Iodine.protein bound [Mass/volume] in Serum or Plasma"
979,"10879-5","Isovalerylglycine [Mass/volume] in Urine"
980,"1088-4","Js sup(b) Ag [Presence] on Red Blood Cells from Blood product unit"
981,"10880-3","Magnesium [Mass/mass] in Stool"
982,"10881-1","Pentacarboxylporphyrins [Mass/volume] in Red Blood Cells"
983,"10882-9","Pentacarboxylporphyrins [Mass/volume] in Serum or Plasma"
984,"10883-7","Phenolphthalein [Mass/mass] in Stool"
985,"10884-5","Phosphate [Mass/mass] in Stool"
986,"10885-2","Porphyrins [Mass/time] in 24 hour Urine"
987,"10886-0","Prostate Specific Ag Free [Mass/volume] in Serum or Plasma"
988,"10887-8","Pyridinoline [Mass/time] in 24 hour Urine"
989,"10888-6","Lipase [Enzymatic activity/volume] in Urine"
990,"10889-4","Bisacodyl [Mass/mass] in Stool"
991,"1089-2","Js sup(b) Ag [Presence] on Red Blood Cells from Donor"
992,"10890-2","Deprecated Normethsuximide [Mass/volume] in Serum or Plasma"
993,"10891-0","Oxyphenisatin [Mass/mass] in Stool"
994,"10892-8","Pentoxifylline [Mass/volume] in Serum or Plasma"
995,"10893-6","Trenbolone [Mass/volume] in Urine"
996,"10894-4","Aspergillus niger Ab [Presence] in Serum by Immune diffusion (ID)"
997,"10895-1","Clostridium difficile toxin B [Presence] in Stool"
998,"10896-9","Eastern equine encephalitis virus IgG Ab [Titer] in Serum by Immunofluorescence"
999,"10897-7","Eastern equine encephalitis virus IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
1000,"10898-5","Eastern equine encephalitis virus IgM Ab [Titer] in Serum by Immunofluorescence"
